,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
71,507250,Dead Shot,2023-05-12,"['Action', 'Thriller']",English,6.0,25,306.129,"In the 1970s, a member of the IRA takes over an Active Service Unit in London after his wife is accidentally shot dead in Ireland. The unit's mission is to cause chaos and destruction, while his personal aim is to hunt down his wife’s killer — an SAS captain, who is also hunting him.",0,"['Upper Street', 'Piecrust Productions', 'RocketScience', 'Stylopic', 'Highland Midgie Production', 'Lipsync Productions', 'Sky Cinema']",0,87,
72,995012,The Tutor,2023-03-24,"['Mystery', 'Thriller']",English,6.1,18,300.553,"When a professional tutor takes a job at a remote manor, he soon finds himself battling his disturbed student’s obsessions, which threaten to expose his darkest secrets and unravel his carefully crafted persona.",0,"['Vertical Entertainment', 'Three Point Capital', 'Fortitude International', 'AZA Films', 'Carte Blanche', 'Guns at Dawn']",0,92,
73,1016121,Beautiful Disaster,2023-04-04,"['Romance', 'Drama', 'Comedy']",English,6.4,247,297.622,"Bad-boy Travis is exactly what college freshman Abby needs and wants to avoid. He spends his nights fighting in underground boxing matches, and his days as the ultimate college campus charmer. But Abby wants nothing to do with Travis. Intrigued by Abby’s resistance, Travis offers her a simple bet: if he loses his next fight, he must remain sex-free for a month. If he wins, Abby must live in his apartment for the same amount of time. Either way, Travis has no idea that Abby’s dark past is about to emerge, and he may have finally met his match.",0,['Voltage Pictures'],0,96,
74,1037644,Battle for Saipan,2022-11-25,"['War', 'History', 'Action']",English,5.8,43,286.701,"On July 7, 1944, a U.S. Army hospital on the remote island of Saipan is overrun by Japanese forces during a relentless attack. Outgunned and surrounded by the enemy, a lone medic puts it all on the line to lead a band of wounded soldiers to safety.",0,[],0,94,
75,1121116,"Maggie Simpson in ""Rogue Not Quite One""",2023-05-04,"['Animation', 'Family', 'Science Fiction', 'Comedy']",English,5.7,24,285.603,"On their way to daycare, Homer loses track of Maggie who hops in Grogu’s hovering pram for a hyperspace-hopping adventure across the galaxy. Facing a squadron of Imperial TIE fighters, Maggie brings the battle to Springfield in this epic short celebrating all things Star Wars.",0,"['Gracie Films', '20th Television Animation']",0,5,
76,536554,M3GAN,2022-12-28,"['Science Fiction', 'Horror']",English,7.3,2747,283.293,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",12000000,"['Atomic Monster', 'Blumhouse Productions', 'Divide / Conquer', 'Universal Pictures']",176830912,102,Friendship has evolved.
77,1033219,Attack on Titan,2022-09-30,"['Action', 'Science Fiction']",English,6.1,143,275.664,"As viable water is depleted on Earth, a mission is sent to Saturn's moon Titan to retrieve sustainable H2O reserves from its alien inhabitants. But just as the humans acquire the precious resource, they are attacked by Titan rebels, who don't trust that the Earthlings will leave in peace.",0,"['The Asylum', 'Emerald City Films']",0,93,The battle for Earth has begun.
78,25565,Transformers: Beginnings,2006-10-16,"['Animation', 'Action', 'Thriller', 'Science Fiction']",English,6.9,239,266.642,"On their home planet of Cybertron, the Autobots and Decepticons are involved in an explosive battle over the coveted AllSpark. With the fate of the universe at stake, the Autobots send it far from the reaches of the ruthless Megatron, leader of the Decepticons. But there are even more surprises in store when it crash-lands on Earth.",0,['DreamWorks Home Entertainment'],0,22,See what happened before Optimus Prime and Megatron came to Earth.
79,914827,Dangerous Snow Day,2021-12-11,['Thriller'],English,3.3,3,265.807,"When an au pair to one of the most well-known and wealthiest families in town rejects the father's advances, she finds herself blacklisted and in fear for her life.",0,['The Cartel'],0,90,
80,980078,Winnie the Pooh: Blood and Honey,2023-01-27,"['Horror', 'Thriller']",English,5.7,638,263.92,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",100000,"['Jagged Edge Productions', 'ITN Studios']",5200000,84,This ain't no bedtime story.
81,646389,Plane,2023-01-12,"['Action', 'Adventure', 'Thriller']",English,6.9,1305,256.751,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",25000000,"['MadRiver Pictures', 'di Bonaventura Pictures', 'G-BASE', 'Olive Hill Media', 'Riverstone Pictures']",51000000,107,Survive together or die alone.
82,19995,Avatar,2009-12-15,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",English,7.6,29219,250.238,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",237000000,"['Dune Entertainment', 'Lightstorm Entertainment', '20th Century Fox', 'Ingenious Media']",2923706026,162,Enter the world of Pandora.
83,976573,Elemental,2023-06-14,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",English,6.3,4,249.428,"In a city where fire, water, land, & air residents live together, a fiery young woman & a go-with-the-flow guy will discover something elemental: How much they have in common.",200000000,"['Walt Disney Pictures', 'Pixar']",0,102,Opposites react.
84,911916,Spider-Man: Beyond the Spider-Verse,2024-03-27,"['Animation', 'Action', 'Adventure', 'Science Fiction']",English,0.0,0,245.865,The further continuing story of Miles Morales and the many other Spider-People from different realities.,0,"['Columbia Pictures', 'Sony Pictures Animation', 'Marvel Entertainment', 'Lord Miller', 'Pascal Pictures', 'Arad Productions']",0,0,
85,10144,The Little Mermaid,1989-11-17,"['Animation', 'Family', 'Fantasy']",English,7.4,7109,243.272,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,40000000,"['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Feature Animation']",211343479,83,Somewhere under the sea and beyond your imagination is an adventure in fantasy.
86,700391,65,2023-03-02,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,6.2,1205,242.493,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",45000000,"['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment', 'Creative Wealth Media Finance']",55000000,92,"65 million years ago, prehistoric Earth had a visitor."
87,985939,Fall,2022-08-11,['Thriller'],English,7.3,2932,235.862,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",3000000,"['Tea Shop Productions', 'Capstone Pictures', 'BuzzFeed Studios']",16120263,107,Fear reaches new heights.
88,809787,Mafia Mamma,2023-04-13,"['Crime', 'Comedy']",English,6.7,60,235.858,"A suburban American woman inherits her grandfather’s Mafia empire and, guided by the Firm’s trusted consigliere, defies everyone’s expectations, including her own, as the new head of the family business.",41000000,"['Idea(L)', 'Vocab Films', 'New Sparta Films', 'Ingenious Media', 'Lipsync Productions', 'Cornerstone Films']",3902761,101,From suburban Mom to mafia Don.
89,727340,Hunt,2022-08-10,"['Action', 'Mystery', 'Thriller']",Korean,6.7,89,234.638,"After a high-ranking North Korean official requests asylum, KCIA Foreign Unit chief Park Pyong-ho and Domestic Unit chief Kim Jung-do are tasked with uncovering a North Korean spy, known as Donglim, who is deeply embedded within their agency. When the spy begins leaking top secret intel that could jeopardize national security, the two units are each assigned to investigate each other.",17000000,"['Sanai Pictures', 'Artist Company']",0,131,"Two rivals, a hidden truth."
90,946310,Pirates Down the Street II: The Ninjas from Across,2022-04-20,"['Family', 'Action', 'Adventure']",Dutch,6.8,116,231.401,"The pirates feel right at home in Sandborough, but the atmosphere cools right down when the ninjas come to live in the street. After all, pirates and ninjas are sworn enemies!  While pirate captain Hector Blunderbuss struggles to get rid of his new neighbours, son Billy and ninja daughter Yuka become friends. The pirates challenge the ninjas to the ultimate battle at the village's annual hexathlon. Who will win the match? Ninjas are faster and more agile of course, but pirates are the best cheats in all of the seven seas...",0,"['Johan Nijenhuis & Co (NL)', 'EO  -  EO (NL)']",0,89,
91,1126852,Rich in Love 2,2023-06-02,"['Romance', 'Comedy']",Portuguese,6.6,28,230.364,"When the idealistic Paula resumes her work as a volunteer doctor in the Amazon, Teto convinces his partners to establish their tomato cooperative in a village in the region. But to win back Paula's heart and save the company from bankruptcy, Teto must definitely overcome his spoiled playboy habits and face the interests of a powerful farmer, who stands in his way.",0,['Ananã Produções'],0,89,
92,1008005,The Communion Girl,2023-02-10,['Horror'],Spanish,6.2,123,230.039,"Spain, late 1980s. Newcomer Sara tries to fit in with the other teens in this tight-knit small town in the province of Tarragona. If only she were more like her extroverted best friend, Rebe. They go out one night at a nightclub, on the way home, they come upon a little girl holding a doll, dressed for her first communion. And that's when the nightmare begins.",0,"['Ikiru Films', 'Atresmedia', 'Warner Bros. Entertainment España', 'La Terraza Films', 'Movistar+', 'Orange', 'ICAA']",0,103,
93,876969,Assassin Club,2023-02-24,"['Action', 'Mystery', 'Thriller']",English,6.4,70,228.513,"In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",0,"['Film Bridge International', 'The Motus Studios']",0,113,Kill or be killed.
94,663712,Terrifier 2,2022-10-06,"['Horror', 'Thriller']",English,6.9,1236,226.935,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",250000,"['Dark Age Cinema', 'Fuzz on the Lens Productions', 'Bloody Disgusting']",12400000,138,Who's laughing now?
